0	72.5052
1	70.672
2	62.4502
3	57.4714
4	55.3151
5	58.0904
6	62.6202
7	63.2485
8	60.5846
9	56.3154
10	58.0005
11	68.7145
12	73.3057
13	67.9869
14	62.2221
15	57.0329
16	55.8137
17	59.9005
18	65.7655
19	64.4816
20	61.0005
21	57.5322
22	59.3417
23	68.1354
24	73.8152
25	70.062
26	65.61
27	60.1586
28	58.8734
29	63.8918
30	68.8694
31	70.0669
32	64.1151
33	60.3789
34	62.4643
35	70.5777
36	79.8703
37	76.1622
38	70.2928
39	63.2384
40	61.4065
41	67.1097
42	72.9816
43	75.7655
44	67.5152
45	63.2832
46	65.1078
47	73.8631
48	77.9188
49	76.6822
50	73.3523
51	65.1081
52	63.6892
53	68.4722
54	74.0301
55	75.0448
56	69.3053
57	65.8735
58	69.0706
59	84.1949
60	84.3598
61	77.1726
62	73.1964
63	67.2781
64	65.8218
65	71.4654
66	76.614
67	77.1052
68	73.061
69	67.4365
70	68.5665
71	77.6839
72	86.0214
73	77.5573
74	73.365
75	67.15
76	68.8162
77	74.8448
78	80.0928
79	79.1606
80	73.5743
81	68.7538
82	72.5166
83	79.4894
84	85.2855
85	80.1643
86	74.5275
87	69.6441
88	67.1784
89	71.2078
90	77.5081
91	76.5374
92	72.3541
93	69.0286
94	73.4992
95	84.5159
96	87.9464
97	84.5561
98	79.4747
99	71.0578
100	67.6762
101	74.3297
102	82.1048
103	82.0605
104	74.6031
105	69.681
106	74.4292
107	84.2284
108	94.1386
109	87.1607
110	79.2456
111	70.9749
112	69.3844
113	77.9831
114	83.277
115	81.8872
116	75.6826
117	71.2661
118	75.2458
119	84.8147
120	92.4532
121	87.4033
122	81.2661
123	73.8167
124	73.2682
125	78.3026
126	85.9841
127	89.5467
128	78.5035
129	73.7066
130	79.6543
131	90.8251
132	98.9732
133	92.8883
134	86.9356
135	77.2214
136	76.6826
137	81.9306
138	85.9606
139	86.5562
140	79.1919
141	74.6891
142	81.074
143	90.4855
144	98.4613
145	89.7795
146	83.0125
147	76.1476
148	73.8471
149	79.7645
150	88.4519
151	87.7828
152	81.9386
153	77.5027
154	82.0448
155	92.101
156	94.792
157	87.82
158	86.5549
159	76.7521
160	78.0303
161	86.4579
162	93.8379
163	93.531
164	87.5414
165	80.0924
166	81.4349
167	91.6841
168	102.1348
169	91.1829
170	90.7381
171	80.5176
172	79.3887
173	87.8431
174	97.4903
175	96.4157
176	87.2248
177	80.6409
178	82.2025
179	94.5113
180	102.2301
181	94.2989
182	88.0927
183	81.4425
184	84.4552
185	91.0406
186	95.9957
187	99.3704
188	90.9178
189	83.1408
190	88.041
191	102.4558
192	109.1081
193	97.1717
194	92.8283
195	82.915
196	82.5465
197	90.3955
198	96.074
199	99.5534
200	88.281
201	82.686
202	82.9319
203	93.0381
204	102.9955
205	95.2075
206	93.2556
207	85.795
208	85.2351
209	93.1896
210	102.393
211	101.6293
212	93.3089
213	86.9002
214	88.5749
215	100.8003
216	110.1807
217	103.8413
218	94.5532
219	85.062
220	85.4653
221	91.0761
222	102.22
223	104.4682
224	92.9135
225	86.5047
226	88.5735
227	103.5428
228	113.7226
229	106.159
230	95.4029
231	86.7233
232	89.0302
233	95.5045
234	101.7948
235	100.2025
236	94.024
237	87.5262
238	89.6144
239	105.7263
240	111.1614
241	101.7795
242	98.9565
243	86.4776
244	87.2234
245	99.5076
246	108.3501
247	109.4862
248	99.1155
249	89.7567
250	90.4587
251	108.2257
252	104.4724
253	101.5196
254	98.4017
255	87.5093
256	90.0222
257	100.5244
258	110.9503
259	111.5192
260	95.7632
261	90.3738
262	92.3566
263	103.066
264	112.0576
265	111.8399
266	99.1925
267	90.8177
268	92.0587
269	100.9676
270	107.5686
271	114.1036
272	101.5316
273	93.0068
274	93.9126
275	106.7528
276	114.8331
277	108.2353
278	100.4386
279	90.9944
280	91.2348
281	103.9581
282	110.7631
283	107.5665
284	97.7183
285	90.9979
286	93.8057
287	109.4221
288	116.8316
289	104.4202
290	97.8529
291	88.1973
292	87.5366
293	97.2387
294	103.9086
295	105.7486
296	94.8823
297	89.2977
298	89.3585
299	110.6844
300	119.0166
301	110.533
302	98.2672
303	86.3
304	90.8364
305	104.3538
306	112.8066
307	112.9014
308	100.1209
309	88.9251
310	92.775
311	114.3266
312	119.488
313	107.3753
314	99.1028
315	89.3583
316	90.0698
317	102.8204
318	114.7068
319	113.5958
320	99.4712
321	90.3566
322	93.8095
323	107.3312
324	111.9646
325	103.3679
326	93.5772
327	87.5566
328	92.7603
329	101.14
330	113.0357
331	109.8601
332	96.7431
333	90.3805
334	94.3417
335	105.2722
336	115.501
337	106.734
338	102.9948
339	91.0092
340	90.9634
341	100.6957
342	110.148
343	108.1756
344	99.2809
345	91.7871
346	97.2853
347	113.4732
348	124.2549
349	112.8811
350	104.7631
351	90.2867
352	92.134
353	101.878
354	108.5497
355	108.194
356	100.4172
357	92.3837
358	99.7033
359	109.3477
360	120.2696
361	116.3788
362	104.4706
363	89.7461
364	91.093
365	102.6495
366	111.6354
367	110.5925
368	101.9204
369	91.5959
370	93.0628
371	103.2203
372	117.0837
373	106.6688
374	95.3548
375	89.3254
376	90.7369
377	104.0375
378	114.5397
379	115.5159
380	102.7637
381	91.4867
382	92.89
383	112.7694
384	114.8505
385	99.4901
386	101.0396
387	88.353
388	92.0805
389	102.1532
390	112.1538
391	108.9312
392	98.6154
393	93.6137
394	97.3359
395	114.7212
396	129.4048
397	
